text,valence,arousal
地势垂穷巨海浮，尚横叠嶂截中流。悬岩忽辟奇峰腹，窄径斜穿乱石头。潮静兵艚犹设讯，烟清蜃气不生楼。何期令作余年日，得展乾坤万里眸。,-0.757326708196493,-0.5283686422991994
忆初痴小嫁君时，只道长年不暂离。鸳被未寒挥别泪，愁来心事悄谁知。,-0.632314716092749,0.2737313518963612
百里平沙路正长，斜阳衰草两茫茫。天山白积千年雪，塞柳黄经一夜霜。画角声高边月起，雕旗影乱朔风狂。倦身下马投茅店，孤枕寒灯梦故乡。,-0.7224324620067252,-0.5296973773347307
蜀路新修尽坦平，交亲深幸再逢迎。正当返袂思乡国，却似归家见弟兄。沾泽只惭尧綍重，溯流还喜范舟轻。欲将感恋裁书旨，多少渔笺写得成。,-0.6916274569460749,-0.4359771045176475
落日黄云惨，荒营草木枯。三边烽火接，万里客心孤。战骑沙尘染，征袍雨雪濡。曾闻范招讨，于此破强胡。,-0.7269051422152297,-0.4442628868108432
将军出武威，仗剑镇东陲。气压风云阵，秋生熊虎姿。长挥白羽扇，岂羡锐头儿。数载伤多垒，云台及盛时。,-0.7196272065768653,-0.43516381840289553
衰年卜宅喜山村，俗事经年不到门。疏雨与秋添索莫，远烟因晦学黄昏。倚松野叟清于鹤，偷果溪童捷似猿。莫笑吾庐太孤癖，尘嚣终胜市朝喧。,-0.7484492891336741,-0.5537406434554327
心中久有归田计，身上都无济世才。长告初从百日满，故乡元约一年回。马辞辕下头高举，鹤出笼中翅大开。但拂衣行莫回顾，的无官职趁人来。,-0.735163185507977,-0.4675185618101231
松间风未起，万叶不自吟。池上月未来，清辉同夕阴。宫徵不独运，埙篪自相寻。一从别乐天，诗思日已沈。吟君洛中作，精绝百鍊金。乃知孤鹤情，月露为知音。微之从东来，威凤鸣归林。羡君先相见，一豁平生心。,-0.7517821750003791,-0.4827922668463908
回首山中路，茫茫烟欲封。前村数点火，远寺一声钟。棹响冰生渡，林明雪压松。定知今夜梦，犹自绕诸峰。,-0.7349945771855629,-0.5046165096092629
吏事资儒术，秋筵接故乡。周官钦八议，汉法重三章。亭倚林峦赤，园看橘柚黄。卑栖勿叹息，毛质本鸾凰。,-0.774924403528306,-0.5392317275837015
松阴策马路盘盘，武肃祠前一解鞍。桥跨千人溪上过，山联十锦画中看。功名盖世时遭遇，富贵还乡古所难。欲润诗喉开井镇，老僧更为瀹龙团。,-0.6899412811691922,-0.48304716239171075
当年诗句寄青原，此日逢君在故园。鹏翼未酬庄叟志，鸡鸣空记孟尝门。酒当深夜酲弥甚，灯近元宵蕊更繁。明月在天谁不仰，千江心印正须论。,-0.7002327354579194,-0.46933247603200406
尘世一何隘，永怀耿中情。端蓍得吉卜，有鹤戾天鸣。慨然趣予装，云旗渺遐征。鸿濛偶相值，笑我劳经营。驾言还故乡，方寸以道宁。先畴理耘耔，初服纫芳馨。谛观九州事，曾不出户庭。渔父有默识，餔糟愈于醒。,-0.8139291065428319,-0.4441831981171205
泽畔相思梦卜居，故人兄弟近何如。天边黄叶新供眺，屋里青山好著书。江口月明猿啸夜，荆门霜落蟹肥初。再来剡曲堪乘兴，畏尔淹留逼岁除。,-0.7259238130266168,-0.3457955520836631
故国春宵正可怜，九衢灯火吐春烟。旧游已共晨星散，月色遥知似去年。,-0.7617021531520709,-0.517771009085135
雅志由来丘壑间，逢人谈笑强形颜。江山路远愁千里，河汉云深怅九关。汉署冯唐宁老去，羌村杜甫定生还。故园消息西风暮，望断瀛洲海上山。,-0.7275231790095215,-0.43112493944055963
乡心归有日，愁思浩无涯。寒食家家雨，清明处处花。细书裁短劄，老泪滴悲笳。望远孤飞鹜，天边伴落霞。,-0.7187101552366003,-0.5074582597537078
故园芳径入丛兰，惟有归田事最难。近得乞休消息好，应知喜色上眉端。,-0.7714134501063475,-0.4446000797471434
玉辇看梅爱淡香，宫中皆学寿阳妆。冰肌玉骨亭亭远，何用双蛾若许长？,-0.7308210308550777,-0.5826762340616061
胡儿晓渡桑乾北，群马奔迅玉为勒。乌弓羽箭紫貂裘，旌帜摇摇光射日。龙沙万里飞黄尘，霜蹄踏破阴山云。莫向榆关逞骄悍，汉家今有李将军。,-0.7199491691846025,-0.4521873990141636
鱼雁音疏又几年，喜君患难得生还。故乡松柏三山外，何日晨开下水船。,-0.5950381248895724,-0.4217987870537936
燕雀将风甚，蜩螗计日吟。眼衰频入态，发短不胜心。黯淡安争席，徘徊罢鼓琴。故园戎马意，萝薜太难禁。,-0.6649053968545378,-0.49658349693331466
潮来直上青崖住，潮住却寻沧海去。乌石山头望故乡，故乡更在云深处。我生不如桥下水，消息春秋任流止。又不如如水上船，去去来来年复年。负禄旅孤二千里，上念慈亲下妻子。子生未解别爷啼，睡恋阿婆怀抱里。乌鸦日日傍人飞，喜鹊时时噪群西。更有平安书字到，金壶约伴玉人携。,-0.7457561978885617,-0.358060605830524
紫绡挥断泪阑干，窗下秦筝独自弹。三月梨花风又雨，小楼燕子怯春寒。,-0.7624102166111886,-0.4100263601949312
三年此夕月无光，明月多应在故乡。欲向海天寻月去，五更飞梦渡鲲洋。,-0.7177028425626832,-0.5298712238392259
一别刘郎万里遥，少年背我暗魂消。屋檐初日喧黄口，拥被孤眠又一宵。,-0.7538634052748284,-0.4813646390249197
我议颜别驾，风度脩且閒。近持五色笔，辉光动南蛮。甘饮石井水，卧治鹅湖山。玉峰露洒洒，风林佩珊珊。表表台阁姿，岂久州郡间。相思不相见，可爱不可攀。海风夜月朗，飞度七闽关。,-0.8096430493536998,-0.44180924751569045
霁晓渡昌峡，苍山烟雾开。中流万石斗，隔水一舟来。祠古还依嶂，林幽忽放梅。故乡知信美，临眺转徘徊。,-0.7011577210045903,-0.4356004474983876
天涯浪迹去匆匆，匿影韬光托冥鸿。东下望门谁破产，西归变服任投佣。晨星数点兄还在，萍水交情命不同。若向潇湘逢屈子，卜居何似故乡中。,-0.6914710305648695,-0.4712964969632028
星坠将军府，边山万木腓。谁言夜舟固，那复玉关归。旌旆低寒色，箫笳惨夕霏。所嗟恩馆泪，不到九泉挥。,-0.5992011398009588,-0.5288102374276459
夕阳峰顶一攀跻，万里川原望不迷。帆影远来江树外，山形多在石城西。苔荒辇路人稀到，花近禅房鸟乱啼。直到翠微亭子上，漫吟重续旧时题。,-0.7313155578893725,-0.4576561504565161
旧游纷雨散，京国祗崔何。东观摛辞贵，南天洒泪多。云深愁问信，月好忆联珂。赠别留长句，时时发醉歌。,-0.6780801120372317,-0.4171424482060925
秋山夜无人，虫在草根泣。明月照高林，虚窗风露入。生年四十馀，万事未有立。东西岐路间，终岁常汲汲。双亲死经年，宅兆久完葺。兄弟亦贫窭，于此不暇给。回首思故园，愁云满原隰。交朋阅千百，存者已无十。顾我枯槁姿，奈此短景急。终宵不成寐，起坐千虑集。至人乃忘情，效慕安可及。唯作无生观，去此衣袖湿。,-0.7422795324662186,-0.3809367171904172
征蛮老将何矍铄，马如飞龙铠如石。不记腥云毒雨时，苦忆阿游乘下泽。累累薏苡化明珠，谗夫萋菲何代无。说死嗜生非烈士，欲行辄止真贾胡。江东领军今独步，快剑雄笔风雨过。壮骨无身宰树高，壮怀有弟楼名大。楼前万象供指呼，远苍近绿开画图。荣谢随时各稚耋，宇宙不改同朝晡。请君清坐自探索，此本无亏何所益。,-0.8016674964483032,-0.420482481475648
轻暖轻寒日易斜。半山半水路方赊。春深无影倩谁遮。客路萧萧无好梦，故园日日想开花。去年双燕已还家。,-0.7255903069481162,-0.40937575200812226
杨花不寂寞，衮衮逐芳尘。摇落多情客，颠狂薄命身。晚风过别树，细雨送残春。几度河桥外，相怜一怆神。,-0.7326770030223231,-0.44117221867026085
有宝真如坻，何为可露奇。沿途柳作户，到处苇编篱。不见萑苻警，焉知鼠雀窥。因思榆社急，风俗辨淳漓。,-0.6289608010722332,-0.4418061994626223
高阁凭阑思惘然，旧游回首又经年。山阴留滞归舟后，蓟北飘飖去雁边。树影乍疑人侍侧，江流犹见道参前。风尘已觉閒人少，得共閒时信有缘。,-0.6792743680255467,-0.5134095198522978
神灵炳天下，庙祀故乡多。遗像存生气，明星应制科。化身经世宙，流泽汇江河。绿竹通幽处，还同七曲坡。,-0.7179340912666577,-0.4832999188440169
乘兴访村家，微微见露华。暗滋三径草，晴溅一庭花。梦入关河湿，凉生更漏赊。清江千万里，何处点蒹葭。,-0.6729974201883536,-0.4010791495811102
倚空高槛冷无尘，往事闲徵梦欲分。翠色本宜霜后见，寒声偏向月中闻。啼猿想带苍山雨，归鹤应和紫府云。莫向东园竞桃李，春光还是不容君。,-0.6173298673023435,-0.5362449886838391
奔波那觉病，但见吐车茵。一顿可缺食，百年无到人。何膏起其死，有泪出于亲。听雨秋堂夜，茕茕剩老身。,-0.666306798831272,-0.4190406020166225
逍遥楼上望乡关，绿水泓澄云雾间。北去衡阳二千里，无因雁足系书还。,-0.7972649730177412,-0.42112671135068447
乍试征帆二月天。故乡回首梦如烟。蓬窗人倦倚愁眠。蘸眼轻波迷鸭绿，举头新月欠蟾圆。诗筒欲寄倩谁传。,-0.7006111785509338,-0.4993481515717168
泪乾红落脸，心尽白垂头。自此方知怨，从来岂信愁。,-0.8213155021840132,-0.425686336823443
前度刘郎来未迟，却嫌庄蝶梦魂痴。一村花护编茆屋，半面妆窥夹竹枝。艳艳桃花诗起兴，融融春色酒相宜。郫筒谁织风流韵，把盏重吟幼妇词。,-0.6382164683441662,0.20379195401760217
半江斜日送归桡，楚尾吴头入望遥。今夜乡心愁绝处，芦花枫叶暮萧萧。,-0.7612126920822798,-0.44461085065758377
凭高徙倚不成下，把酒直送斜阳曛。遮回西北望乡眼，遭个亭亭车盖云。,-0.7004221970219807,-0.5209444352812765
故园芳草独归迟，桃叶成阴柳影垂。旧燕语兰春已远，新蝉声动夏初宜。轻纱细葛裁衣日，小市长廊卖扇时。趁此清和好天气，且投莲社一题诗。,-0.7695581413021783,-0.4218281723136915
玉辇金宫不复游，柳园草色满城头。疏钟鸟雀当今夕，画角旌旗记往秋。雨散天花无讲席，山含翠黛独登楼。伤心莫问前朝事，落日荒台野水流。,-0.6659847376468061,-0.4422315123940099
圣人重周济，明道欲救时。孔席不暇暖，墨突何尝缁。兴言振颓纲，将以有所维。君臣恣淫惑，风俗日凋衰。三代业遽陨，七雄遂交驰。庶物坠涂炭，区中若棼丝。秦皇燎儒术，方册靡孑遗。大汉历五叶，斯文复崇推。乃验经籍道，与世同屯夷。弛张固天意，设教安能持。,-0.6716538785611575,0.23552843832168774
花界追寻一榻凉，破除烦恼是禅房。慢挥大扇消长日，共倒深杯说故乡。万事到头成画虎，百年束手共亡羊。明朝马首劳瞻望，此别人间更渺茫。,-0.6991125626769288,-0.4999685604361465
纵然名姓堕尘寰，身比阇黎可较閒。锡杖乍飞天竺寺，芒鞋还踏道场山。三生公案聊须检，十部除书了不关。细雨斜风应便住，故乡原在一帆间。,-0.6996390807768887,-0.506918660916712
为农传世业，颇似鹿门居。近市能沽酒，临溪易得鱼。经年无过客，今日始停车。不厌幽栖简，墙阴待著书。,-0.7187813128471394,-0.3996602067112342
三椽客舍小于舟，淅淅潇潇响不休。恰似故园梅雨后，孤篷听雨泊沙头。,-0.6580733280178548,-0.44175633303923856
万一维新事可望，相将携手还故乡。欲悬一席酬知己，领袖中原女学堂。,-0.6839193436941233,-0.4880541421101025
叶县门前江水深，浅于羁客报恩心。把君诗卷西归去，一度相思一度吟。,-0.6548118048426145,-0.4445576101794656
草屋苍凉老此身，重岩花木不知春。故乡南岳三千里，君在山中见几人。,-0.7788690585098375,-0.5447695086619316
悔作从来恩爱深，相思空有梦相寻。宴安往往欢侵夜，眷分依依直至今。别后莫睽千里信，此生难负百年心。轻衫细薄当君意，月桂馀香尚满襟。,-0.7070018394279389,-0.4908437238319075
金殿辞官归故乡，石田茅屋旧山庄。丝袍布被三冬暖，竹簟藤床九夏凉。匏瓠作尊盛绿醑，土泥为灶煮黄粱。革靴穿破无钱买，木屐闲行古道旁。,-0.6719947788553664,-0.4505190637444475
山中众木自纷纷，移徙孤根独不群。更与清风同烈烈，便先八俊继三君。,-0.677836316337482,-0.5550839725144379
江关萧瑟古今愁，宗衮文章八代优。雅志岂须题墓见，馀生端为著书留。乱山短梦传佳咏，落日高台忆旧游。青史飘零华屋冷，羊昙空自哭西州。,-0.7785322440264889,-0.5289749838927927
旭日动沧溟，楼高曙色明。烟霞千嶂合，钟鼓半空鸣。天阔淮山迥，云连越树平。凭高屡回首，不尽望乡情。,-0.7183169057031075,-0.45259960183624454
多梦知人困，奔槽验马饥。如何今夜冷，催起故园思。房闼占灯穗，门闾系柳丝。仍怜小儿女，及早问归期。,-0.7402702301632733,-0.4932120600765432
太虚无朕兆，因物见形声。入竹须抢地，驱潮欲打城。八方随气转，万里扫尘清。谁道鹏抟壮，反从虎啸生。,-0.8053216866743051,-0.49198926256159603
汉庭恊律按新声，曲度梅花散月明。拂拭青天垂手舞，相思遥寄凤凰城。,-0.7032073527481629,-0.5017939578442793
圆月当新霁，高楼见最明。素波流粉壁，丹桂拂飞甍。下瞰千门静，旁观万象生。梧桐窗下影，乌鹊槛前声。啸逸刘琨兴，吟资庾亮情。游人莫登眺，迢递故乡程。,-0.8471827988016969,-0.49636763680407064
雨脚收寒久，东风倚杖频。浪翻双鹭起，船过小鹅嗔。客饭长腰米，林居折角巾。浇山一掬泪，回首故乡春。,-0.7408086967326251,-0.456062144754256
绝顶构飞甍，远揽大江胜。振策同攀跻，放眼发高兴。海上群峰趋，中流寒日莹。俯觉四天空，时见一帆正。冷翠湿衣裾，丛竹翳苔径。纡回扪烟萝，杳杳落山磬。,0.7639207055808173,0.027085396384391246
夹巷皆秋色，车尘稀到门。草花知旦暮，蚱蜢试寒温。午梦离西阁，青山入故园。久耽幽僻趣，有得是无言。,-0.7032744655471543,-0.44546525971713746
遥望江头彩鹢飞，轻鸥点点暮烟微。心随驿路川原远，目断来鸿信息稀。天划重湖波淼淼，诗因同调思依依。石尤不谓翻留客，正值思君半掩扉。,-0.8408638152583898,-0.49395800854932365
窜谪边穷海，川原近恶溪。有时闻虎啸，无夜不猿啼。地暖花长发，岩高日易低。故乡可忆处，遥指斗牛西。,-0.7559369819376051,-0.418031827704219
故园松菊未全荒，桑梓遥瞻雨露芳。自愧青绫严内直，长怀白发在高堂。文名敢拟追先汉，诗律谁当继盛唐。江海羡君才独健，赠来珠玉夜生光。,-0.718625515942181,-0.49193826113663036
客去悲江左，书来滞陇西。相思若春草，无路不萋萋。,-0.7181124144312329,-0.4893399274555094
白石积苍苔，青林杂红树。翘首望乡山，云深知何处。,-0.6957437211173175,-0.3834681529916491
朱旗引入昔茆堂，半日从容尽日忙。驷马宝车行锡礼，金章紫绶带天香。山从南国添烟翠，龙起东溟认夜光。定恐故园留不住，竹风松韵漫凄锵。,-0.6879113834270882,-0.46964092806532937
千里送行人，东风陌上尘。谁怜杨柳色，不是故乡春。,-0.8371704323671009,-0.47516171770347587
精蓝三日饱溪毛，俗累纷纷觉可逃。探水寻源通月冷，披榛得路接云高。山围故垒怀千古，河转孤岩激怒涛。回首烟霞应笑我，人间官职倍徒劳。,-0.551797862564343,0.22385740775021987
古道槐花满树开，入关时节一蝉催。出门唯恐不先到，当路有谁长待来。似箭年光还可惜，如蓬生计更堪哀。故园若有渔舟在，应挂云帆早个回。,-0.7548496489800652,-0.4446876509405835
寺侧寻山径，从空古蝶平。湖头舟不系，树杪叶无声。落日寒秋壑，飞烟薄暮城。归鸦声不住，相与怆游情。,-0.7100193351324754,-0.44226810831837726
多雨涪江夜，衔哀旅泊时。老莱犹有彩，温峤已无裾。水气侵床冷，乡心入梦迟。凄凄悲岁晚，忍读蓼莪诗。,-0.7100065481582455,-0.51873769726231
兹泉几岁月，复此慰渴心。谅惟独钟秀，源委来何深。在昔抱幽独，邂逅逢赏音。希声听者难，至味乃可寻。兀坐正亭午，凉风度清阴。于焉有深晤，三叹复微吟。,-0.7480242052973817,-0.4410996295527761
陆地无根客，江村有发僧。两盂残喘粥，一寸苦吟灯。,-0.7045194091949404,-0.46367477351873254
一片天山月，寒光照铁衣。火风时夜吼，阴雪每晴飞。榆色连千里，松声合四围。古来征战骨，此地几人归。,-0.6696169567587841,-0.4697238284886303
既雨晚来霁，幽人思渺然。飞香悬竹榻，醉墨写云笺。一片故乡月，千丝秋暮烟。蠡湖风景好，新稻养花天。,-0.8596604125335756,-0.4542695510220387
百花浮冶易为衰，独有秋芳一种奇。比德幽香归楚些，宜人高节入陶诗。一丛孕秀霜沾蕊，三径含英露满枝。丘壑自多知己乐，肯同桃李竞开时。,-0.6614112668603472,-0.4208658305186279
长河乘夜渡貔貅，兵气如云拥上游。大将能挥白羽扇，君王不爱紫貂裘。十二关山齐故国，百年疆域汉神州。不眠霜月闻刁斗，自启茅堂望斗牛。,-0.6571380999793209,-0.5151160197672817
客程芳草绿无涯，敲断闺中白玉钗。鸟带斜阳归去疾，山含夕爽望来佳。乡心每觉因愁动，懒性偏宜与静偕。携得家童能说鬼，为渠时复一开怀。,-0.6788737145606348,-0.43066949822834666
本欲阻郎去，却恐郎见嗔。从郎游历尽，方显故园春。,-0.6296099820612177,-0.4673097651959414
几年佳节留京国，今日凄凉处夏台。知己青尊聊共酌，故园黄菊若为开。情飞紫禁云长绕，目极瑶台雁独回。兴洽暂因愁思失，更将谈笑尽馀杯。,-0.652778561293576,-0.4310913460978952
故山有路去无从，灯火关心梦不通。浪走红尘真自笑，旧游白社竟谁同。胸中好贮千岩秀，眼底徐观万马空。风雨未休鸿雁断，此怀渺渺故难穷。,-0.7520536955601087,-0.4800209901829837
独凭朱槛立凌晨，山色初明水色新。竹雾晓笼衔岭月，蘋风暖送过江春。子城阴处犹残雪，衙鼓声前未有尘。三百年来庾楼上，曾经多少望乡人。,-0.8209621180053792,-0.5047231961293541
弥年旷不接，耿耿心未阑。缘何税君鞅，饱看江西山。追凉故园树，待月房心间。君归有后约，怅望何时还。,-0.6865004337141014,-0.5468200371065988
飞鸢看欲跕，愁猿怯更唫。前峰影天半，那隔故园心。,-0.7184645742696146,-0.5248042996785689
乱山如戟拥孤城，一线人争鸟道行。地险东西分障塞，云开南北望神京。新图已入三关志，往事休论十万兵。都护近来长不调，年年烽火报升平。,-0.7341359061767869,-0.5407658501972132
沣头峡口钱唐岸，三别都经二十年。且喜筋骸俱健在，勿嫌须鬓各皤然。君归北阙朝天帝，我住东京作地仙。博望自来非弃置，承明重入莫拘牵。醉收杯杓停灯语，寒展衾裯对枕眠。犹被分司官系绊，送君不得过甘泉。,-0.5990115591375939,0.21294623529975154
顺流舟楫日边回，古木轩囱水际开。万里西风数行雁，送将秋色过江来。,-0.6959861914278985,-0.4440328649517757
秋雨霖淫数日间，耳边未听雨声閒。传闻农子愁无寐，心愿乌云且入山。,-0.8289775428706153,-0.47414218473864694
东来岱色入苍茫，望里烟岚接太行。远浦平沙栖雁鹜，高原落日下牛羊。庾公月底耽清兴，王粲楼头忆故乡。况是满城砧杵急，风凄万户客愁长。,-0.7197479432513848,-0.45470667885035143
正月播嘉种，初苗铺幂历。分秧二月间，水深泥滑汩。三月蓐田草，妻儿共筋力。野人岂知书，莫辨阴阳历。计日不自閒，荷锄欣有适。新茶又出市，入郭探时值。寄声谢邻老，社酒不遑吃。,-0.7001613069234345,-0.44426331300517075
一雨犹馀几日凉，不知三伏在炎方。晚来风起秋偏早，却为莼鲈忆故乡。,-0.7480414406096487,-0.4935923207340384
三水西头紫石矶，旧时桃叶此扃扉。绿萝生长存闾井，碧玉人家本细微。树解生珠琼蚌似，花能吐凤赭桐希。拟从双角携公姥，孺子宫边白首归。,-0.6271535539061542,-0.42440989610477065
试作游仙语，君无间是非。居应厌浮壒，娶必偶灵妃。计顷耕芝草，论铢著羽衣。故乡华表在，千岁肯来归。,-0.6766929235458229,-0.43940156139343667
莆山司马兴偏豪，洛水先生意独劳。正想故园看画谱，忽惊仙彩傍春醪。中央色染金衣薄，上品名齐玉价高。移席坐吟还立赏，暮林鸦散起松涛。,-0.654161676071271,-0.46992272038313804
帝城惜别重依依，棹发龙江已夕晖。十月寻常寒食短，孤帆摇飏暮云飞。天空万里海青远，水落三冬淮白肥。却忆故乡鲈正美，季鹰何事不思归。,-0.7160459131170585,-0.5121155287273693
山店门前一妇人，哀哀夜哭向秋云。自说夫因征战死，朝来逢著旧将军。,-0.764004356681992,-0.48376451866283987
性质宜沙地，栽培属夏畦。熟登甘似芋，生荐脆如梨。老病消凝滞，奇功直品题。故园长尺许，青叶更堪齑。,-0.6519657224998094,-0.3885634124930047
黄雀衔来已数春，别时留解赠佳人。长江不见鱼书至，为遣相思梦入秦。,-0.7029162238629859,-0.5137641684765094
茅竹荒墟地，菰蒲野水天。故园长莽莽，归兴自翩翩。文字留身后，瓶罂满眼前。海棠知我意，故作小春妍。,-0.7287482523591854,-0.401051395129413
梦回边戍月朦胧，海峤嗷嗷过雁鸿。满眼霜花连塞白，惊心燎火彻天红。侵星入谷驱羸马，鹤骨鹑衣战朔风。老去壮心穷未减，那知羞涩一囊空。,-0.6823350123245672,0.41498410821073406
桐川本无尘，况此幽阁迥。万木含秋声，一轩与天净。前峰翠分滴，后谷语相应。槛下江云归，檐前古雪凝。岩僧对游客，湛若寒冰莹。百虑缘心空，独饭随疏磬。嗟余本林壑，谬与世纷竞。一作市朝人，几伤麋鹿性。旧山别来久，萝蔓锁幽径。长恐客沈深，未得归期定。息中来此境，时觉襟韵胜。犹愧招隐心，聊为小山咏。,-0.7574165894319212,-0.38853946504954223
五日来回自楚门，清晨直至月黄昏。短亭去去长亭到，红帽呵呵黑帽喧。海渡风来白浪亟，山颠雨过黑云奔。何年脱却追呼吏，洗尽尘嚣返故园。,-0.680291991986972,-0.43829100453993713
玉女峰头烟树荒，登临聊得散徜徉。忽惊重九今朝是，却忆三千客路长。冷露馀花偏有色，朔云断雁不成行。宁教醉里逢佳节，且免醒来望故乡。,-0.8112519724861398,-0.428863960908424
野人无事久忘机，肯信纷华有是非。花信欲阑莺百啭，麦芒初长雉双飞。书中岁月仍为客，枕上江山屡梦归。时复思君倚深树，不知残雨湿春衣。,-0.6875028318340021,-0.4239395956408697
客有还家梦，空山雨正来。寒生衣袖薄，风急树云开。掩户坐终日，思君重几回。琴边有清兴，能复醉深杯。,-0.6443857124269982,-0.41603269363220774
野寺移樽木叶苍，南山佳色对重阳。闲阶坐爱莓苔静，深院时闻松桂香。岂有参军来落帽，偏宜陶令与传觞。今朝不费天涯目，此地登高近故乡。,-0.7473811576574588,-0.4739484093857273
何必问故乡，浮家任侬住。一夜便风来，尽呼邻里去。,-0.7037014107673591,-0.4722146439671693
曾为白社羁游子，今作朱门醉饱身。十万户州尤觉贵，二千石禄敢言贫。重裘每念单衣士，兼味尝思旅食人。新馆寒来多少客，欲回歌酒暖风尘。,-0.7301059275008228,-0.5516090960298873
寂寞掩春闺，缘阶草色萋。镜中鸾自舞，楼上凤应迷。锦字缄新怨，罗巾蚀旧啼。向人那解说，肠断在乌栖。,-0.7980740206332999,-0.5354961481136454
蓟云朔雪映征衣，夜夜故园入梦思。书剑飘零浑未定，今年犹见雁南飞。,-0.70749882371424,-0.5236712324603939
閒身不属樊笼琐，茅屋偏宜水竹村。尽日枕书芸阁静，有时挥翰墨池翻。娟娟翠羽凉生坐，落落清瑶澹迤门。赢得白头心眼净，春风长见长儿孙。,-0.7339019679521268,-0.47638557775073825
山僧一生餍山蔌，溪叟所仰才鱼菽。闯首侯家与相家，珍膳不应填汝腹。百二岁翁清且羸，茵坐鼎食宁其宜。焉知暂饱博长往，谷神震怒脾媪悲。官家颗粒皆民力，此禄食之须此骨。两翁妄食寿弗延，当念无功暴天物。我虽不偶犹餐钱，车行肉饱隶后先。食功揣己惧不称，因翁有言呼使前，盘几毕识翁所言。,-0.6084941757815834,0.3153783078803261
水宿因风泊，程遥望转凝。戍亭春卖酒，鱼舫夜分灯。沙鸟鸣难定，江鱼价转增。离乡心未远，笑语梦犹曾。,-0.7037437052224512,-0.40022445949727353
自远凝旒守上阳，舞衣顿减旧朝香。帘垂粉阁春将尽，门掩梨花日渐长。草色深浓封辇路，水声低咽转宫墙。君王一去不回驾，皓齿青蛾空断肠。,-0.638076851835684,-0.44147596910790193
相对忽不乐，相思转未慵。高斋过微雨，暝色来疏钟。酒易金龟换，人难玉尘逢。同君寂默意，吾道适何从。,-0.6525640962175191,-0.48927935912269255
吏部才名旧，琼瑶昔见诒。山川闻问隔，日月鬓毛衰。身退仍忧国，家贫但赋诗。回舟缘兴尽，风雪寄相思。,-0.7673950171801635,-0.4263113191493652
行旅忽闻雁，仰看天宇清。数声和月落，一点入云横。锦字回燕塞，新愁满洛城。疏灯孤馆夜，何限故园情。,-0.676557839408986,-0.49543949361829237
湓城西郭客停桡，望里名山孤兴遥。欲访香炉看瀑布，浔阳江上雨潇潇。,-0.7834204930391657,-0.4781372264261011
解印归故园，行行循旧踪。扶老藉筇竹，流憩挹松风。矫首踪遐观，湛然天镜空。乌兔奚逼人，飞走西复东。丈夫贵适意，畴能困樊笼。,-0.7155238787165735,-0.4406194025812821
客帆收处近江城，偶遇乡人问去程。梦渚白蘋寒雁下，汉阳红树暮烟生。故乡又是经年别，夜月空怜几度明。吟倚篷窗思无限，几家砧杵散秋声。,-0.8008763613301837,-0.4733008429650067
剑外风烟老鬓华，归心更切独孤遐。明知东郭非吾土，苦认西楼是我家。万古声名供敝帚，九州意气付浮查。同来蓬沓于潜女，一笑长歌陌上花。,-0.7586564240655392,-0.5120965289317074
太极初分万象罗，江流远派接银河。一峰削玉天垂仞，四地浮金月浸波。僧出僧归京口渡，潮来潮去海门过。非誇杰特峨空碧，更喜先沾雨露多。,-0.6235406141918304,-0.38217360327930916
兴事常苦易，成事常苦难。不督雨中役，安知民力殚。年来上功勋，智者争雕钻。山河不自保，疏凿非一端。讥诃西门豹，仁智未得完。方以勇自许，未恤众口叹。天心闵劬劳，雨涕为汍澜。不知泥滓中，更益手足寒。谁谓邑中黔，鞭箠亦不宽。王事未可回，后土何由乾。,-0.7224551533696586,-0.5051042257950796
白玉堂前双燕飞，堂中思妇怨残晖。臂环寄远青芜合，琼宇题乾白雁归。醉倚合昏惊叶暗，愁寻豆蔻妒花肥。窗间昨日同心锦，染罢香丝不上机。,-0.7615774331136884,-0.41950783210395526
停轺饭山店，日午蝉声繁。小可忘劳役，依然思故园。野田瓜果熟，村巷犬羊屯。风俗犹存古，吾将试采论。,-0.7562234885989297,-0.4765505009905812
人间难画是相思，只画瑶台绝世姿。脩到他生须记得，谢娘庭院雪来时。,-0.736310405206747,-0.48027953923599104
数峰明媚互招寻，孤塔崚嶒试一临。楹底江流仍日夜，岩间海草未销沈。蓬莱自合今时浅，哀乐偏于我辈深。局促百年何足道，沧桑回首亦骎骎。,-0.7260966160245865,-0.38845085331073903
草长花落遍关山，久客翻愁归路艰。遂使子规空叫月，三春不见有人还。,-0.7233454644039181,-0.4330834604245347
秋到梧桐暑气清，抠衣随步出都城。五千里外思乡梦，二十年前立雪情。栗里有人邀社饮，海鸥何事傍舟行。从今不上红尘路，坐看诸郎学凤鸣。,-0.7007141367928402,-0.4830343445154205
河亭挈手共徘徊，万事宁非有数哉。黄阁相君三黜去，青云学士一麾来。中原故老知谁在，南岳新丘共此哀。火冷夜窗听急雪，相思时取近书开。,-0.7599016543665678,-0.468219398901877
孙伯陵头水最悲，蒋侯庙下月来迟。夜深行客心惊恐，猿挂晋朝枫树枝。,-0.6928530036032997,0.3771391515987985
出门复入门，去来何悠悠。故人别有见，见乃不重留。居人宁念此，行者可胜不。,-0.7490545229183596,-0.39772770808355956
青山容我放，水竹静幽居。树啭檐间鸟，花閒几上书。役役诚何事，悠悠心自虚。年来游冶意，天地一萧疏。,-0.6616642564932141,-0.4899355828290823
